시군구,번지,단지명,전용면적(㎡),계약년월,거래금액,층,건축년도,도로명,전용평,전용평당,공급평당,위도,경도
서울특별시 서초구 서초동,1315,진흥아파트,131.04,202505,357500,9,1979,서초대로 385,39.64,9018.67,6764.0,37.49754834,127.0224702
서울특별시 서초구 서초동,1315,진흥아파트,131.04,202505,357500,9,1979,서초대로 385,39.64,9018.67,6764.0,37.51992217,127.0537632
서울특별시 서초구 서초동,1315,진흥아파트,131.04,202505,357500,9,1979,서초대로 385,39.64,9018.67,6764.0,37.52004846,127.0514408
서울특별시 서초구 서초동,1315,진흥아파트,131.04,202505,357500,9,1979,서초대로 385,39.64,9018.67,6764.0,37.51871712,127.0521224
서울특별시 서초구 서초동,1315,진흥아파트,131.04,202505,357500,9,1979,서초대로 385,39.64,9018.67,6764.0,35.17843566,126.9263095
서울특별시 서초구 서초동,1315,진흥아파트,131.04,202505,357500,9,1979,서초대로 385,39.64,9018.67,6764.0,37.23769259,127.2170337
서울특별시 서초구 서초동,1346,현대아파트,84.34,202505,208000,5,1989,효령로72길 14,25.51,8153.67,6115.25,37.62595232,127.0834428
서울특별시 서초구 서초동,1346,현대아파트,84.34,202505,208000,5,1989,효령로72길 14,25.51,8153.67,6115.25,37.62444696,126.9306627
서울특별시 서초구 서초동,1346,현대아파트,84.34,202505,208000,5,1989,효령로72길 14,25.51,8153.67,6115.25,37.48594576,127.0239043
서울특별시 서초구 서초동,1346,현대아파트,84.34,202505,208000,5,1989,효령로72길 14,25.51,8153.67,6115.25,37.48647529,127.0257172
서울특별시 서초구 서초동,1346,현대아파트,84.34,202505,208000,5,1989,효령로72길 14,25.51,8153.67,6115.25,37.52143227,127.0405655
서울특별시 서초구 서초동,1346,현대아파트,84.34,202505,208000,5,1989,효령로72길 14,25.51,8153.67,6115.25,37.53839002,127.1327788
서울특별시 서초구 서초동,1346,현대아파트,84.34,202505,208000,5,1989,효령로72길 14,25.51,8153.67,6115.25,37.23047582,127.2115263
서울특별시 서초구 서초동,1346,현대아파트,84.34,202505,208000,5,1989,효령로72길 14,25.51,8153.67,6115.25,37.33190223,127.129671
서울특별시 서초구 서초동,1346,현대아파트,84.34,202505,208000,5,1989,효령로72길 14,25.51,8153.67,6115.25,36.29579531,127.5705677
서울특별시 서초구 서초동,1685-3,아크로비스타,174.78,202505,350000,11,2004,서초중앙로 188,52.87,6620.01,4965.01,37.49818419,127.0133175
서울특별시 서초구 서초동,1509-1,서초한빛삼성,59.52,202505,148000,18,1999,서초대로40길 72,18.0,8222.22,6166.66,37.48831427,127.0080005
서울특별시 서초구 서초동,1685-3,아크로비스타,205.07,202505,446000,10,2004,서초중앙로 188,62.03,7190.07,5392.55,37.49818419,127.0133175
서울특별시 서초구 서초동,1582-3,서초센트럴IPARK,80.5098,202505,168000,12,2020,반포대로18길 36,24.35,6899.38,5174.53,37.48721332,127.0114928
서울특별시 서초구 서초동,1420-18,신원아침도시(1420),84.34,202505,164000,11,2005,남부순환로337가길 52,25.51,6428.85,4821.64,37.48429513,127.0242737
서울특별시 서초구 서초동,1641-13,아남,71.1,202505,163200,4,1989,사임당로23길 53,21.51,7587.17,5690.38,37.60575474,127.034644
서울특별시 서초구 서초동,1641-13,아남,71.1,202505,163200,4,1989,사임당로23길 53,21.51,7587.17,5690.38,37.58136041,127.0174417
서울특별시 서초구 서초동,1641-13,아남,71.1,202505,163200,4,1989,사임당로23길 53,21.51,7587.17,5690.38,37.49298076,127.0207669
서울특별시 서초구 서초동,1641-13,아남,71.1,202505,163200,4,1989,사임당로23길 53,21.51,7587.17,5690.38,37.50054945,127.1459577
서울특별시 서초구 서초동,1641-13,아남,71.1,202505,163200,4,1989,사임당로23길 53,21.51,7587.17,5690.38,37.50280592,127.1360595
서울특별시 서초구 서초동,1641-13,아남,71.1,202505,163200,4,1989,사임당로23길 53,21.51,7587.17,5690.38,35.13390408,126.9306696
서울특별시 서초구 서초동,1641-13,아남,71.1,202505,163200,4,1989,사임당로23길 53,21.51,7587.17,5690.38,35.12195137,126.893511
서울특별시 서초구 서초동,1641-13,아남,71.1,202505,163200,4,1989,사임당로23길 53,21.51,7587.17,5690.38,35.19301549,126.8928533
서울특별시 서초구 서초동,1641-13,아남,71.1,202505,163200,4,1989,사임당로23길 53,21.51,7587.17,5690.38,37.52088874,126.7979632
서울특별시 서초구 서초동,1641-13,아남,71.1,202505,163200,4,1989,사임당로23길 53,21.51,7587.17,5690.38,36.3546763,126.5995682
서울특별시 서초구 서초동,1641-13,아남,71.1,202505,163200,4,1989,사임당로23길 53,21.51,7587.17,5690.38,35.19682161,128.8146949
서울특별시 서초구 서초동,1311-10,서초푸르지오써밋,84.93,202505,345000,15,2017,서운로 212,25.69,13429.35,10072.01,37.50117953,127.0207751
서울특별시 서초구 서초동,1311-10,서초푸르지오써밋,84.93,202505,345000,15,2017,서운로 212,25.69,13429.35,10072.01,37.5020321,127.0228073
서울특별시 서초구 서초동,1344-13,서초트라팰리스,116.3,202505,240000,7,2005,효령로72길 57,35.18,6822.06,5116.55,37.48679806,127.0282316
