시군구,번지,단지명,전용면적(㎡),계약년월,거래금액,층,건축년도,도로명,전용평,전용평당,공급평당,위도,경도
인천광역시 중구 중산동,1881-2,스카이시티자이,91.4513,202506,48700,6,2018,하늘별빛로 111,27.66,1760.67,1320.5,37.49119145,126.5588753
인천광역시 중구 중산동,1872-1,영종신명스카이뷰주얼리,56.619,202506,30000,38,2013,하늘달빛로 95,17.13,1751.31,1313.48,37.48617584,126.5569591
인천광역시 중구 운남동,1598-1,운서SKVIEWskycityⅡ,84.7979,202506,48000,15,2022,흰바위로 249,25.65,1871.35,1403.51,,
인천광역시 중구 운서동,Feb-88,영종2차금호베스트빌,84.9701,202506,28000,1,2003,흰바위로 14,25.7,1089.49,817.12,37.4912238,126.4862406
인천광역시 중구 중산동,1887-2,영종힐스테이트,83.294,202506,39300,26,2012,하늘별빛로 66,25.2,1559.52,1169.64,37.49058894,126.5657351
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,51.49,202506,22635,9,2001,흰바위로 34,15.58,1452.82,1089.62,37.49112942,126.4889713
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,51.49,202506,20150,8,2001,흰바위로 34,15.58,1293.32,969.99,37.49112942,126.4889713
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,59.64,202506,23510,5,2001,흰바위로 34,18.04,1303.22,977.41,37.49112942,126.4889713
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,59.64,202506,23510,5,2001,흰바위로 34,18.04,1303.22,977.41,37.49112942,126.4889713
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,51.49,202506,19980,4,2001,흰바위로 34,15.58,1282.41,961.81,37.49112942,126.4889713
인천광역시 중구 운서동,Jun-88,영종주공스카이빌10단지,51.74,202506,20641,9,2001,흰바위로 34,15.65,1318.91,989.18,37.49112942,126.4889713
인천광역시 중구 운서동,Jan-04,운서SKVIEWSkycity,84.963,202506,46500,7,2022,흰바위로 203,25.7,1809.34,1357.0,,
인천광역시 중구 중산동,1871-3,하늘도시우미린2단지,84.7989,202506,37000,30,2012,하늘달빛로 113,25.65,1442.5,1081.88,37.48698327,126.5546468
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.94,202506,29500,33,2012,은하수로 351,18.13,1627.14,1220.36,37.4928492,126.5563651
인천광역시 중구 중산동,1881-1,하늘도시우미린1단지,59.96,202506,28400,12,2012,은하수로 351,18.14,1565.6,1174.2,37.4928492,126.5563651
인천광역시 중구 중산동,1887-2,영종힐스테이트,83.372,202506,38500,8,2012,하늘별빛로 66,25.22,1526.57,1144.93,37.49058894,126.5657351
인천광역시 중구 신흥동3가,7-235,신흥아이파크,59.904,202506,19000,6,2002,인항로 30,18.12,1048.57,786.43,37.45631182,126.6333395
인천광역시 중구 신흥동3가,7-235,신흥아이파크,84.966,202506,26000,12,2002,인항로 30,25.7,1011.67,758.75,37.45631182,126.6333395
인천광역시 중구 운남동,1779,영종센트럴푸르지오자이,84.6348,202506,46000,12,2019,은하수로 412,25.6,1796.88,1347.66,,
