"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-06-01 ~ 2025-07-11"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1030","부산광역시 연제구 연산동","2367","2367","0000","연산롯데캐슬골드포레","84.9813","202506","26","65,000","-","17","개인","개인","2020","황령산로 615","-","중개거래","부산 부산진구","-"
"1031","부산광역시 연제구 연산동","859-2","0859","0002","시청역퀸즈W","48.5139","202506","26","20,800","-","18","개인","개인","2016","연제로 7","-","중개거래","부산 연제구","-"
"1032","부산광역시 연제구 연산동","1136-5","1136","0005","한일유앤아이","59.9610","202506","26","23,000","-","11","개인","개인","2007","묘봉산로 4","-","중개거래","부산 연제구","-"
"1033","부산광역시 서구 동대신동1가","420","0420","0000","동대신역비스타동원아파트","73.9095","202506","26","51,000","103동","20","개인","개인","2021","보수대로154번길 29","-","직거래","-","25.06.26"
"1034","부산광역시 강서구 명지동","3243","3243","0000","엘크루블루오션","147.9700","202506","26","69,000","-","6","개인","개인","2012","명지오션시티6로 33","-","중개거래","부산 강서구","-"
"1035","부산광역시 부산진구 부전동","450","0450","0000","네오스포","59.9010","202506","26","15,000","(아파트)","24","개인","개인","1999","신천대로 122","-","직거래","-","25.06.27"
"1036","부산광역시 기장군 정관읍 용수리","1275","1275","0000","정관양우내안愛","59.9983","202506","26","19,900","-","5","개인","개인","2016","정관5로 144","-","중개거래","부산 기장군","-"
"1037","부산광역시 기장군 정관읍 용수리","1275","1275","0000","정관양우내안愛","59.8986","202506","26","20,000","-","1","개인","개인","2016","정관5로 144","-","중개거래","부산 기장군","-"
"1038","부산광역시 기장군 정관읍 용수리","1387","1387","0000","정관동일스위트1차","84.9923","202506","26","30,000","-","20","개인","개인","2012","정관4로 24","-","중개거래","부산 기장군","-"
"1039","부산광역시 부산진구 범천동","1647","1647","0000","서면DS·협성엘리시안아파트","59.8084","202506","25","30,000","-","3","개인","개인","2017","만리산로 11","-","중개거래","부산 부산진구","-"
"1040","부산광역시 사상구 모라동","1326","1326","0000","한일","83.3400","202506","25","14,800","-","3","개인","개인","1989","백양대로950번나길 80-6","-","중개거래","부산 사상구","-"
"1041","부산광역시 사상구 모라동","1361","1361","0000","모라동원타운","59.7000","202506","25","15,000","-","3","개인","개인","1989","백양대로 879","-","중개거래","부산 사상구","-"
"1042","부산광역시 사상구 주례동","595","0595","0000","럭키주례1","44.1000","202506","25","21,500","-","13","개인","개인","1988","가야대로284번길 12","-","중개거래","부산 사상구","-"
"1043","부산광역시 사상구 주례동","595-4","0595","0004","럭키주례2","59.8600","202506","25","27,500","-","8","개인","개인","1989","가야대로284번길 12","-","중개거래","부산 사상구","-"
"1044","부산광역시 동구 초량동","1226","1226","0000","범양레우스센트럴베이","84.9654","202506","25","59,500","-","33","개인","개인","2020","초량중로 114","-","중개거래","부산 동구","-"
"1045","부산광역시 동래구 온천동","1853","1853","0000","동래래미안아이파크","84.9856","202506","25","86,900","-","7","개인","개인","2022","금정마을로 150","-","중개거래","부산 금정구, 부산 동래구","-"
"1046","부산광역시 동래구 온천동","161-1","0161","0001","SK허브올리브","53.2900","202506","25","19,000","-","24","개인","개인","2006","금강공원로 2","-","중개거래","부산 동래구","-"
"1047","부산광역시 연제구 거제동","1272","1272","0000","거제아시아드삼정그린코아","84.8673","202506","25","31,000","-","2","개인","개인","2001","월드컵대로 325","-","중개거래","부산 연제구","-"
"1048","부산광역시 사하구 다대동","94-2","0094","0002","국제그린","45.5000","202506","25","6,800","-","7","개인","개인","1995","다대로381번길 75","-","중개거래","부산 사하구","-"
"1049","부산광역시 사하구 다대동","94-2","0094","0002","국제그린","45.5000","202506","25","6,100","-","22","개인","개인","1995","다대로381번길 75","-","중개거래","부산 사하구","-"
"1050","부산광역시 남구 용호동","980","0980","0000","데시앙해링턴플레이스파크시티","59.9725","202506","25","36,200","-","23","개인","개인","2023","용주로 36","-","중개거래","부산 남구","-"
"1051","부산광역시 남구 용호동","980","0980","0000","데시앙해링턴플레이스파크시티","59.9725","202506","25","36,200","-","23","개인","개인","2023","용주로 36","20250707","중개거래","부산 남구","-"
"1052","부산광역시 남구 용호동","176-30","0176","0030","엘지메트로시티4-2(230~238)","126.6380","202506","25","56,700","-","7","개인","개인","2003","분포로 113","-","중개거래","부산 남구","-"
"1053","부산광역시 남구 용호동","176-30","0176","0030","엘지메트로시티4-2(230~238)","126.6380","202506","25","56,700","-","7","개인","개인","2003","분포로 113","20250703","중개거래","부산 남구","-"
"1054","부산광역시 남구 용호동","176-30","0176","0030","엘지메트로시티4-2(230~238)","126.6380","202506","25","56,700","-","7","개인","개인","2003","분포로 113","20250704","중개거래","부산 남구","-"
"1055","부산광역시 사하구 다대동","1624","1624","0000","다대동롯데캐슬몰운대","140.4350","202506","25","32,000","410","18","개인","개인","2007","다대낙조2길 100","-","직거래","-","25.06.26"
"1056","부산광역시 동구 수정동","248-36","0248","0036","모티더베스트빌","51.5556","202506","25","21,600","-","9","개인","개인","2020","수정동로16번길 9","-","중개거래","부산 동구","-"
"1057","부산광역시 동구 수정동","1162-1","1162","0001","청광","76.5000","202506","25","16,600","-","4","개인","개인","1995","수정공원남로 77","-","직거래","-","-"
"1058","부산광역시 수영구 광안동","172-1","0172","0001","삼정그린코아","107.7400","202506","25","58,700","101","5","개인","개인","2005","수영로540번길 57","-","중개거래","부산 수영구","25.06.26"
"1059","부산광역시 수영구 광안동","662-1","0662","0001","힐탑더블시티","38.7874","202506","25","16,000","-","9","개인","개인","2015","수영로 641","-","중개거래","부산 수영구","-"
"1060","부산광역시 북구 구포동","1103-2","1103","0002","구포현대","78.1800","202506","25","24,500","-","12","개인","개인","1994","백양대로 1003","-","중개거래","부산 북구","-"
"1061","부산광역시 해운대구 반송동","227-1","0227","0001","센텀더세진","77.1630","202506","25","19,500","-","3","개인","개인","2018","신반송로 11-19","-","중개거래","부산 해운대구","-"
"1062","부산광역시 해운대구 반여동","1199-11","1199","0011","센텀대림","59.9900","202506","25","23,500","-","8","개인","개인","1996","선수촌로 95","-","중개거래","부산 해운대구","-"
"1063","부산광역시 해운대구 반여동","1638","1638","0000","아시아선수촌아파트","84.8000","202506","25","45,000","-","4","개인","개인","2002","선수촌로 122","-","중개거래","부산 해운대구","-"
"1064","부산광역시 기장군 일광읍 삼성리","820","0820","0000","일광신도시비스타동원1차","104.2061","202506","25","66,000","-","19","개인","개인","2020","해빛2로 24","20250625","중개거래","부산 기장군","-"
"1065","부산광역시 기장군 일광읍 삼성리","820","0820","0000","일광신도시비스타동원1차","104.2061","202506","25","66,000","-","19","개인","개인","2020","해빛2로 24","-","중개거래","부산 기장군","-"
"1066","부산광역시 사상구 학장동","858","0858","0000","학장동삼정그린코아아파트","59.9193","202506","25","26,000","-","23","개인","개인","2014","학감대로123번길 67","-","중개거래","부산 사상구","-"
"1067","부산광역시 기장군 일광읍 삼성리","746","0746","0000","이지더원1차오션포레","59.6231","202506","25","29,900","-","7","개인","개인","2020","해빛4로 1","-","중개거래","부산 기장군","-"
"1068","부산광역시 기장군 일광읍 삼성리","785","0785","0000","일광자이푸르지오2단지","84.9062","202506","25","51,300","-","10","개인","개인","2020","해빛로 29","-","중개거래","대전 서구, 부산 기장군","-"
"1069","부산광역시 기장군 정관읍 모전리","723","0723","0000","이지더원","59.8832","202506","25","17,500","-","17","개인","개인","2011","정관1로 18","-","중개거래","부산 기장군","-"
"1070","부산광역시 북구 금곡동","832","0832","0000","동원역삼정그린코아","59.9092","202506","25","26,000","-","24","개인","개인","2014","효열로 135","-","중개거래","부산 북구","-"
"1071","부산광역시 강서구 명지동","3595-3","3595","0003","더샵명지퍼스트월드3단지","84.9970","202506","25","63,500","-","16","개인","개인","2020","명지국제2로 41","-","중개거래","부산 강서구","-"
"1072","부산광역시 부산진구 초읍동","505","0505","0000","우신그린피아","84.8500","202506","25","17,200","-","8","개인","개인","2000","성지로114번길 68","-","중개거래","부산 부산진구","-"
"1073","부산광역시 사하구 신평동","668","0668","0000","신평삼한사랑채","84.9735","202506","25","27,000","-","7","개인","개인","2016","신산북로 5","-","중개거래","부산 사하구","-"
"1074","부산광역시 사하구 신평동","668","0668","0000","신평삼한사랑채","84.9735","202506","25","28,200","-","25","개인","개인","2016","신산북로 5","-","중개거래","부산 사하구","-"
"1075","부산광역시 남구 대연동","1912","1912","0000","대연자이","59.8922","202506","25","58,800","-","5","개인","개인","2019","유엔로 246","-","중개거래","부산 남구","-"
"1076","부산광역시 강서구 명지동","3595-3","3595","0003","더샵명지퍼스트월드3단지","84.9970","202506","25","57,000","304동","9","개인","개인","2020","명지국제2로 41","-","직거래","-","25.07.04"
"1077","부산광역시 동래구 명륜동","805","0805","0000","힐스테이트명륜트라디움","84.9665","202506","25","88,500","-","9","개인","개인","2022","동래로57번길 94","-","중개거래","부산 동래구","-"
"1078","부산광역시 동래구 명륜동","796","0796","0000","명륜자이","59.9238","202506","25","65,000","-","12","개인","개인","2019","명륜로139번길 22","-","중개거래","부산 동래구","-"
"1079","부산광역시 수영구 민락동","784","0784","0000","테넌바움294","84.8081","202506","25","111,000","-","26","개인","법인","2023","광안해변로 323","-","직거래","-","-"
"1080","부산광역시 수영구 민락동","765","0765","0000","부산더샵센텀포레","84.8954","202506","25","73,000","-","3","개인","개인","2014","수영로 776","-","중개거래","부산 수영구","-"
"1081","부산광역시 남구 감만동","233-1","0233","0001","감만현대3","74.0100","202506","25","16,000","-","8","개인","개인","1997","우암로2번길 30","-","중개거래","부산 남구","-"
"1082","부산광역시 남구 우암동","53-1","0053","0001","뉴서울","84.4400","202506","25","26,500","101","13","개인","개인","1996","유엔로 10","-","중개거래","부산 남구","25.07.01"
"1083","부산광역시 해운대구 재송동","1200","1200","0000","더샵센텀파크1차","84.6389","202506","25","115,000","-","33","개인","개인","2005","센텀중앙로 145","20250704","중개거래","부산 해운대구","-"
